date,district,aqi,pm25,pm10,temperature,humidity,wind_speed,noise_db,water_quality,green_cover,latitude,longitude
2023-07-07,South,31.9,10.1,20.9,26.6,69.2,20.4,68.1,94.2,32.8,37.718337,-122.417646
2023-07-07,East,45.9,16.1,23.6,26.6,69.2,20.4,59.2,76.6,18.5,37.775085,-122.359978
2023-07-07,West,17.4,5.5,6.0,26.6,69.2,20.4,55.6,87.9,43.4,37.77369,-122.487868
2023-07-07,Central,23.1,6.9,17.7,26.6,69.2,20.4,59.0,94.9,67.9,37.768528,-122.41466
2023-07-07,Harbor,26.4,6.3,18.5,26.6,69.2,20.4,58.2,65.6,29.3,37.744287,-122.390238
2023-07-08,North,65.6,25.0,36.6,25.0,54.1,14.0,68.2,66.6,18.0,37.818228,-122.421888
2023-07-08,South,22.1,7.8,15.7,25.0,54.1,14.0,61.8,82.5,36.4,37.722925,-122.415548
2023-07-08,East,72.6,30.8,39.8,25.0,54.1,14.0,60.0,79.0,21.0,37.77628,-122.354875
2023-07-08,West,64.3,25.0,37.2,25.0,54.1,14.0,49.8,86.4,42.6,37.770846,-122.479782
2023-07-08,Central,34.7,12.2,24.1,25.0,54.1,14.0,38.7,92.9,67.0,37.77748,-122.417072
2023-07-08,Harbor,67.1,24.7,37.6,25.0,54.1,14.0,62.4,63.0,27.0,37.737939,-122.394449
2023-07-09,North,66.3,25.4,41.0,26.3,48.4,15.8,64.9,61.2,16.4,37.814499,-122.41781
2023-07-09,South,67.9,29.3,41.7,26.3,48.4,15.8,61.2,92.1,28.2,37.718143,-122.416606
2023-07-09,East,53.1,22.8,29.5,26.3,48.4,15.8,66.6,74.8,17.7,37.767812,-122.358915
2023-07-09,West,25.6,12.1,17.6,26.3,48.4,15.8,60.9,79.9,39.8,37.769983,-122.468405
2023-07-09,Central,45.4,14.7,27.5,26.3,48.4,15.8,54.3,85.8,67.4,37.76933,-122.420363
2023-07-09,Harbor,43.1,18.9,20.4,26.3,48.4,15.8,52.3,64.5,23.9,37.738796,-122.385253
2023-07-10,North,104.0,35.7,60.2,26.4,57.6,21.7,73.0,71.3,13.8,37.826875,-122.422123
2023-07-10,South,62.5,24.3,34.8,26.4,57.6,21.7,65.4,83.2,34.9,37.719173,-122.422806
2023-07-10,East,50.0,13.0,32.2,26.4,57.6,21.7,65.4,75.0,20.6,37.773358,-122.367099
2023-07-10,West,33.2,13.3,18.9,26.4,57.6,21.7,67.0,81.3,38.9,37.773241,-122.482148
2023-07-10,Central,8.0,3.0,10.6,26.4,57.6,21.7,50.3,100.0,61.9,37.770348,-122.424877
2023-07-10,Harbor,41.0,14.4,15.5,26.4,57.6,21.7,77.7,60.8,27.8,37.743876,-122.382743
2023-07-11,North,45.5,19.1,17.3,28.0,36.0,19.3,71.4,67.0,15.1,37.818956,-122.413924
2023-07-11,South,54.0,21.4,24.1,28.0,36.0,19.3,70.6,78.4,38.3,37.728089,-122.417949
2023-07-11,East,70.5,16.1,38.5,28.0,36.0,19.3,76.0,80.2,16.0,37.768825,-122.370145
2023-07-11,West,41.1,9.1,28.7,28.0,36.0,19.3,66.3,82.9,45.3,37.769132,-122.479032
2023-07-11,Central,10.7,5.7,6.0,28.0,36.0,19.3,47.8,91.5,63.5,37.771089,-122.422598
2023-07-11,Harbor,67.8,24.9,39.1,28.0,36.0,19.3,65.9,67.5,30.4,37.741768,-122.387056
2023-07-12,North,70.3,27.0,39.5,19.7,38.2,17.5,77.6,61.4,14.0,37.814636,-122.418453
2023-07-12,South,18.3,7.6,6.0,19.7,38.2,17.5,61.3,86.0,34.6,37.713417,-122.42269
2023-07-12,East,35.9,7.8,20.7,19.7,38.2,17.5,73.5,78.0,20.5,37.769952,-122.361094
2023-07-12,West,20.9,6.2,6.0,19.7,38.2,17.5,57.2,85.4,43.7,37.782259,-122.485383
2023-07-12,Central,25.5,4.9,12.3,19.7,38.2,17.5,54.4,95.8,62.9,37.769235,-122.421721
2023-07-12,Harbor,22.5,6.1,10.7,19.7,38.2,17.5,65.3,65.5,28.4,37.738991,-122.396883
2023-07-13,North,88.1,31.2,44.2,26.3,42.1,22.5,74.9,68.6,13.2,37.817744,-122.417746
2023-07-13,South,49.5,16.8,19.4,26.3,42.1,22.5,65.1,78.5,34.5,37.720605,-122.427556
2023-07-13,East,55.5,21.5,34.3,26.3,42.1,22.5,71.5,67.1,22.2,37.771644,-122.364813
2023-07-13,West,23.2,9.0,16.4,26.3,42.1,22.5,58.8,88.7,39.5,37.76583,-122.488257
2023-07-13,Central,13.4,9.3,17.8,26.3,42.1,22.5,57.1,89.1,63.4,37.771893,-122.426252
2023-07-13,Harbor,32.1,15.9,12.7,26.3,42.1,22.5,61.6,63.1,29.7,37.7375,-122.389692
2023-07-14,North,72.7,30.8,38.0,26.5,65.8,17.2,69.0,68.1,16.7,37.821444,-122.420388
2023-07-14,South,24.4,8.6,19.8,26.5,65.8,17.2,57.4,80.9,33.0,37.717209,-122.419008
2023-07-14,East,63.3,24.1,30.6,26.5,65.8,17.2,63.6,77.2,17.7,37.777353,-122.352462
2023-07-14,West,63.9,20.2,38.6,26.5,65.8,17.2,64.9,88.4,43.1,37.775117,-122.479998
2023-07-14,Central,29.1,5.9,19.5,26.5,65.8,17.2,54.8,94.1,64.6,37.770724,-122.420183
2023-07-14,Harbor,53.2,18.6,22.5,26.5,65.8,17.2,67.6,59.4,25.7,37.735911,-122.388867
2023-07-15,North,90.7,31.3,50.0,24.6,30.7,15.7,74.7,70.6,16.6,37.80891,-122.413066
2023-07-15,South,54.2,26.9,26.4,24.6,30.7,15.7,50.1,82.0,33.3,37.722615,-122.4157
2023-07-15,East,56.7,19.7,34.4,24.6,30.7,15.7,64.8,74.5,21.6,37.775039,-122.355664
2023-07-15,West,34.2,5.9,18.4,24.6,30.7,15.7,52.6,84.4,42.3,37.769917,-122.484157
2023-07-15,Central,9.8,7.2,6.0,24.6,30.7,15.7,51.0,96.3,66.3,37.773179,-122.418789
2023-07-15,Harbor,52.9,23.2,31.7,24.6,30.7,15.7,51.7,60.6,30.7,37.737492,-122.38352
2023-07-16,North,65.6,24.1,41.2,24.7,50.5,24.7,63.4,65.7,16.1,37.820262,-122.414131
2023-07-16,South,19.5,3.0,14.8,24.7,50.5,24.7,61.9,81.1,35.0,37.722981,-122.423255
2023-07-16,East,43.3,16.2,28.8,24.7,50.5,24.7,60.8,75.1,18.4,37.771672,-122.360035
2023-07-16,West,25.9,13.1,11.8,24.7,50.5,24.7,54.7,77.8,42.2,37.772064,-122.478718
2023-07-16,Central,33.8,13.8,29.4,24.7,50.5,24.7,47.6,84.7,61.4,37.767185,-122.423897
2023-07-16,Harbor,40.6,18.4,30.4,24.7,50.5,24.7,62.3,72.6,28.1,37.73347,-122.385787
2023-07-17,North,69.2,24.3,32.8,19.7,47.5,21.1,75.0,71.5,14.0,37.816679,-122.42499
2023-07-17,South,31.8,12.6,19.5,19.7,47.5,21.1,59.4,72.1,35.1,37.716409,-122.417244
2023-07-17,East,44.5,13.1,25.7,19.7,47.5,21.1,81.6,79.4,19.3,37.771435,-122.367004
2023-07-17,West,19.0,3.0,19.3,19.7,47.5,21.1,67.9,86.8,44.3,37.763794,-122.480877
2023-07-17,Central,51.4,18.9,26.0,19.7,47.5,21.1,48.1,98.2,63.8,37.762973,-122.423697
2023-07-17,Harbor,22.8,7.8,13.8,19.7,47.5,21.1,62.7,66.5,29.2,37.744249,-122.391429
2023-07-18,North,62.0,21.7,26.1,33.4,36.9,12.6,76.3,58.4,14.4,37.814595,-122.421525
2023-07-18,South,55.1,26.7,25.5,33.4,36.9,12.6,62.3,78.7,31.8,37.71714,-122.416704
2023-07-18,East,52.7,25.7,31.6,33.4,36.9,12.6,66.5,74.3,17.0,37.7732,-122.366555
2023-07-18,West,18.8,5.0,13.9,33.4,36.9,12.6,66.5,91.2,45.3,37.769668,-122.476821
2023-07-18,Central,12.5,3.0,9.2,33.4,36.9,12.6,51.5,91.7,64.3,37.770992,-122.416249
2023-07-18,Harbor,55.7,20.6,29.0,33.4,36.9,12.6,65.5,60.3,28.5,37.750473,-122.389271
2023-07-19,North,79.2,30.8,45.4,26.1,42.2,24.1,79.7,72.7,14.7,37.819542,-122.416422
2023-07-19,South,29.2,8.4,16.1,26.1,42.2,24.1,55.2,85.7,31.6,37.718114,-122.420853
2023-07-19,East,54.0,18.4,29.9,26.1,42.2,24.1,70.7,74.0,17.1,37.774326,-122.368418
2023-07-19,West,30.8,9.7,19.3,26.1,42.2,24.1,54.5,82.8,43.7,37.77428,-122.478671
2023-07-19,Central,9.0,3.0,9.5,26.1,42.2,24.1,50.6,91.6,64.0,37.768457,-122.409217
2023-07-19,Harbor,33.7,13.5,15.0,26.1,42.2,24.1,67.4,66.9,27.5,37.739781,-122.393581
2023-07-20,North,41.2,20.1,19.1,21.6,61.9,14.7,73.9,74.4,13.6,37.819347,-122.424913
2023-07-20,South,22.9,7.7,14.6,21.6,61.9,14.7,64.4,79.8,34.1,37.712651,-122.418159
2023-07-20,East,60.7,27.8,34.0,21.6,61.9,14.7,66.8,75.8,18.2,37.771739,-122.359892
2023-07-20,West,19.2,3.0,12.1,21.6,61.9,14.7,67.2,85.4,46.0,37.774051,-122.478933
2023-07-20,Central,16.6,6.6,15.3,21.6,61.9,14.7,58.4,95.4,62.8,37.769191,-122.420475
2023-07-20,Harbor,42.5,18.8,12.1,21.6,61.9,14.7,65.1,62.6,25.6,37.742687,-122.392898
2023-07-21,North,76.6,28.7,42.1,23.8,67.2,24.1,84.0,70.6,12.1,37.8144,-122.417733
2023-07-21,South,41.1,10.5,25.2,23.8,67.2,24.1,61.8,84.4,35.1,37.717567,-122.417469
2023-07-21,East,46.5,15.4,23.4,23.8,67.2,24.1,76.1,74.7,22.4,37.777134,-122.362955
2023-07-21,West,8.0,6.0,6.0,23.8,67.2,24.1,57.1,82.4,43.0,37.775189,-122.47936
2023-07-21,Central,43.5,17.1,22.8,23.8,67.2,24.1,54.2,94.5,66.1,37.773987,-122.421046
2023-07-21,Harbor,42.0,16.9,21.6,23.8,67.2,24.1,59.9,59.4,28.4,37.742649,-122.384964
2023-07-22,North,85.3,29.1,45.6,21.0,47.7,15.9,63.6,69.2,13.6,37.817384,-122.421038
2023-07-22,South,61.0,18.9,30.0,21.0,47.7,15.9,63.6,82.3,35.7,37.721607,-122.420141
2023-07-22,East,52.9,21.5,35.4,21.0,47.7,15.9,70.9,70.7,22.3,37.768568,-122.36302
2023-07-22,West,34.1,14.8,21.8,21.0,47.7,15.9,54.9,88.8,44.3,37.767708,-122.482832
2023-07-22,Central,33.4,11.8,11.8,21.0,47.7,15.9,54.8,89.8,68.0,37.764388,-122.420723
2023-07-22,Harbor,32.9,8.9,16.0,21.0,47.7,15.9,68.0,63.6,27.0,37.732685,-122.396885
2023-07-23,North,41.8,14.8,28.5,23.3,45.3,16.7,77.3,58.5,12.0,37.816583,-122.419417
2023-07-23,South,27.8,15.1,15.8,23.3,45.3,16.7,57.4,89.2,34.0,37.721601,-122.423003
2023-07-23,East,38.2,11.9,32.3,23.3,45.3,16.7,68.8,77.2,16.6,37.773645,-122.365431
2023-07-23,West,14.2,3.4,17.7,23.3,45.3,16.7,64.5,83.0,42.3,37.763439,-122.479688
2023-07-23,Central,29.7,13.1,21.2,23.3,45.3,16.7,50.1,94.5,62.2,37.772148,-122.422029
2023-07-23,Harbor,48.9,18.7,27.7,23.3,45.3,16.7,63.6,55.9,26.3,37.73892,-122.395773
2023-07-24,North,69.4,28.1,40.4,23.7,47.3,25.9,72.6,67.6,15.8,37.824774,-122.420529
2023-07-24,South,18.0,3.0,8.4,23.7,47.3,25.9,52.5,90.1,35.5,37.717457,-122.424439
2023-07-24,East,66.9,20.7,32.4,23.7,47.3,25.9,67.6,76.5,20.6,37.774771,-122.35582
2023-07-24,West,33.1,15.0,15.2,23.7,47.3,25.9,52.8,82.0,42.0,37.767472,-122.483837
2023-07-24,Central,18.7,8.6,19.0,23.7,47.3,25.9,48.2,86.2,62.0,37.773063,-122.42082
2023-07-24,Harbor,28.7,12.5,20.9,23.7,47.3,25.9,64.9,59.3,29.7,37.739067,-122.390964
2023-07-25,North,86.2,35.0,50.6,23.4,59.3,19.5,72.7,71.7,15.2,37.830413,-122.41876
2023-07-25,South,53.5,20.1,29.5,23.4,59.3,19.5,61.8,83.3,35.3,37.724618,-122.418765
2023-07-25,East,49.4,16.8,21.0,23.4,59.3,19.5,78.5,73.6,21.4,37.771106,-122.358785
2023-07-25,West,33.6,9.7,14.0,23.4,59.3,19.5,68.8,85.5,46.8,37.77554,-122.481643
2023-07-25,Central,32.7,11.9,12.5,23.4,59.3,19.5,55.2,94.6,62.8,37.768701,-122.420693
2023-07-25,Harbor,70.9,20.0,42.2,23.4,59.3,19.5,63.9,60.1,28.3,37.74267,-122.387102
2023-07-26,North,79.0,26.8,46.7,25.3,59.1,25.6,77.2,63.3,10.1,37.811909,-122.419721
2023-07-26,South,45.4,12.8,30.7,25.3,59.1,25.6,63.7,88.1,34.9,37.715735,-122.418167
2023-07-26,East,62.1,20.7,27.6,25.3,59.1,25.6,71.5,71.5,21.8,37.768371,-122.353102
2023-07-26,West,8.0,3.3,11.6,25.3,59.1,25.6,57.0,84.3,43.0,37.767265,-122.479022
2023-07-26,Central,8.0,3.0,7.1,25.3,59.1,25.6,55.0,87.5,66.6,37.772921,-122.424165
2023-07-26,Harbor,20.8,4.6,14.4,25.3,59.1,25.6,66.2,66.6,28.2,37.736301,-122.386325
2023-07-27,North,71.1,28.6,36.2,23.3,52.7,8.7,78.7,56.5,12.6,37.819315,-122.41303
2023-07-27,South,31.9,13.5,23.1,23.3,52.7,8.7,59.8,80.3,34.4,37.714074,-122.42182
2023-07-27,East,79.5,30.2,43.7,23.3,52.7,8.7,71.5,78.6,20.9,37.767774,-122.353861
2023-07-27,West,57.3,22.7,27.9,23.3,52.7,8.7,56.4,83.5,44.2,37.762926,-122.478021
2023-07-27,Central,47.5,18.8,23.2,23.3,52.7,8.7,52.4,93.3,63.6,37.771772,-122.417593
2023-07-27,Harbor,60.8,18.5,35.2,23.3,52.7,8.7,63.4,62.6,31.2,37.743893,-122.384406
2023-07-28,North,49.5,21.8,26.1,26.0,47.6,16.5,77.3,70.1,10.9,37.816307,-122.413812
2023-07-28,South,49.1,15.9,26.9,26.0,47.6,16.5,67.9,86.2,30.3,37.726537,-122.416135
2023-07-28,East,55.4,16.4,36.3,26.0,47.6,16.5,73.1,69.4,18.4,37.782505,-122.359934
2023-07-28,West,25.9,6.3,23.4,26.0,47.6,16.5,64.8,91.3,44.6,37.775016,-122.483393
2023-07-28,Central,29.8,11.6,23.6,26.0,47.6,16.5,57.4,89.2,64.2,37.763294,-122.429284
2023-07-28,Harbor,54.1,18.4,29.0,26.0,47.6,16.5,68.7,69.3,30.3,37.747712,-122.387989
2023-07-29,North,91.3,25.5,48.2,25.7,51.0,10.3,70.1,63.4,12.9,37.827358,-122.415584
2023-07-29,South,38.0,12.3,14.9,25.7,51.0,10.3,61.2,80.9,29.1,37.720403,-122.418244
2023-07-29,East,74.3,26.5,39.7,25.7,51.0,10.3,74.9,76.0,20.8,37.767842,-122.35724
2023-07-29,West,17.9,5.1,6.0,25.7,51.0,10.3,53.3,90.6,42.5,37.772873,-122.473931
2023-07-29,Central,28.7,13.3,18.7,25.7,51.0,10.3,51.5,95.4,68.6,37.767451,-122.423837
2023-07-29,Harbor,30.7,14.0,22.8,25.7,51.0,10.3,57.6,53.4,27.3,37.742191,-122.390267
2023-07-30,North,73.4,28.2,41.9,25.3,44.5,24.1,72.4,69.1,11.7,37.821492,-122.416834
2023-07-30,South,58.0,22.1,27.7,25.3,44.5,24.1,54.3,80.0,34.5,37.719511,-122.424495
2023-07-30,East,37.7,7.3,6.0,25.3,44.5,24.1,65.4,86.4,23.5,37.766087,-122.3594
2023-07-30,West,13.2,3.0,6.0,25.3,44.5,24.1,55.0,84.2,44.6,37.772653,-122.481348
2023-07-30,Central,26.1,6.1,7.9,25.3,44.5,24.1,44.3,94.9,63.2,37.762516,-122.420252
2023-07-30,Harbor,22.0,12.9,9.4,25.3,44.5,24.1,63.1,67.9,26.6,37.740304,-122.387786
2023-07-31,North,85.9,29.5,49.9,25.2,52.6,10.0,79.1,70.0,14.9,37.822569,-122.417246
2023-07-31,South,68.6,24.6,39.2,25.2,52.6,10.0,67.2,79.8,30.7,37.721973,-122.420824
2023-07-31,East,44.0,17.3,31.8,25.2,52.6,10.0,63.7,80.6,12.7,37.768399,-122.352638
2023-07-31,West,33.8,12.4,22.7,25.2,52.6,10.0,53.3,85.3,44.2,37.777449,-122.484943
2023-07-31,Central,23.8,5.8,8.2,25.2,52.6,10.0,61.1,92.1,62.6,37.767929,-122.422253
2023-07-31,Harbor,38.4,10.0,20.2,25.2,52.6,10.0,63.4,59.6,29.4,37.74096,-122.392227
2023-08-01,North,55.5,17.2,25.8,23.1,70.6,26.7,79.8,65.2,14.6,37.827988,-122.420042
2023-08-01,South,52.8,20.6,26.6,23.1,70.6,26.7,67.8,78.2,37.3,37.71765,-122.421912
2023-08-01,East,39.6,11.5,20.0,23.1,70.6,26.7,60.1,75.0,17.7,37.77316,-122.358308
2023-08-01,West,24.6,7.5,12.6,23.1,70.6,26.7,67.7,81.3,42.2,37.765486,-122.485928
2023-08-01,Central,30.5,11.6,23.5,23.1,70.6,26.7,60.7,100.0,63.8,37.768958,-122.425201
2023-08-01,Harbor,50.3,18.5,31.4,23.1,70.6,26.7,59.9,64.6,29.5,37.740556,-122.392733
2023-08-02,North,94.3,25.3,56.2,26.8,66.3,7.3,66.6,64.6,10.7,37.819138,-122.416645
2023-08-02,South,25.4,8.1,11.7,26.8,66.3,7.3,70.1,83.9,31.1,37.718115,-122.413776
2023-08-02,East,75.6,24.5,41.0,26.8,66.3,7.3,69.9,73.6,14.7,37.76729,-122.354443
2023-08-02,West,36.0,12.7,20.9,26.8,66.3,7.3,71.0,85.0,46.7,37.767607,-122.481038
2023-08-02,Central,31.6,9.1,16.7,26.8,66.3,7.3,60.0,88.4,64.0,37.772835,-122.423298
2023-08-02,Harbor,63.8,23.2,34.9,26.8,66.3,7.3,56.0,61.3,29.9,37.746981,-122.387728
2023-08-03,North,97.0,32.3,59.1,26.6,37.2,13.2,78.3,68.2,13.2,37.816055,-122.412898
2023-08-03,South,57.6,21.8,30.2,26.6,37.2,13.2,63.2,82.7,35.0,37.722937,-122.42313
2023-08-03,East,41.8,15.3,14.7,26.6,37.2,13.2,69.5,73.7,20.2,37.77793,-122.367778
2023-08-03,West,71.1,24.9,41.6,26.6,37.2,13.2,54.6,89.5,44.1,37.769754,-122.48775
2023-08-03,Central,30.8,13.6,16.1,26.6,37.2,13.2,61.3,97.1,62.4,37.77638,-122.419819
2023-08-03,Harbor,46.8,17.1,26.6,26.6,37.2,13.2,53.2,62.2,25.6,37.746505,-122.383656
2023-08-04,North,74.5,32.6,38.3,25.8,46.6,8.0,64.4,71.6,17.8,37.826637,-122.415847
2023-08-04,South,67.9,24.6,27.6,25.8,46.6,8.0,63.1,84.8,33.7,37.719277,-122.423856
2023-08-04,East,51.2,23.9,38.0,25.8,46.6,8.0,71.0,77.3,16.5,37.77257,-122.352961
2023-08-04,West,19.7,8.5,13.7,25.8,46.6,8.0,63.4,92.4,49.1,37.769066,-122.477307
2023-08-04,Central,32.4,9.8,19.5,25.8,46.6,8.0,59.0,93.0,61.8,37.768146,-122.421824
2023-08-04,Harbor,36.4,14.0,22.5,25.8,46.6,8.0,69.4,59.1,27.6,37.746218,-122.390658
2023-08-05,North,90.9,36.1,51.0,23.5,49.3,20.8,66.1,75.7,16.1,37.818173,-122.414305
2023-08-05,South,38.0,17.9,28.7,23.5,49.3,20.8,53.9,84.6,36.0,37.73046,-122.422969
2023-08-05,East,78.2,28.2,37.6,23.5,49.3,20.8,65.5,76.0,16.4,37.771249,-122.356169
2023-08-05,West,40.0,12.8,21.7,23.5,49.3,20.8,56.0,86.0,46.8,37.771088,-122.485611
2023-08-05,Central,19.9,7.7,16.8,23.5,49.3,20.8,56.8,100.0,64.3,37.773053,-122.425818
2023-08-05,Harbor,49.0,14.4,27.1,23.5,49.3,20.8,73.6,64.4,26.8,37.741631,-122.392068
2023-08-06,North,79.6,27.5,43.0,20.8,72.2,20.4,76.9,68.4,6.3,37.829684,-122.419268
2023-08-06,South,50.4,21.4,30.6,20.8,72.2,20.4,61.4,80.1,30.9,37.721121,-122.414274
2023-08-06,East,49.2,15.5,33.7,20.8,72.2,20.4,63.9,74.2,18.1,37.76974,-122.366295
2023-08-06,West,29.2,11.2,17.5,20.8,72.2,20.4,61.2,93.3,47.8,37.773659,-122.480595
2023-08-06,Central,19.2,7.0,13.7,20.8,72.2,20.4,54.7,94.8,63.7,37.773147,-122.414957
2023-08-06,Harbor,55.4,19.8,26.9,20.8,72.2,20.4,56.1,59.9,29.6,37.742079,-122.395658
2023-08-07,North,89.3,31.2,46.4,22.1,54.3,8.6,75.2,68.8,11.9,37.81903,-122.418129
2023-08-07,South,40.1,9.5,14.8,22.1,54.3,8.6,61.1,76.1,33.1,37.72666,-122.425514
2023-08-07,East,60.9,28.3,36.1,22.1,54.3,8.6,69.3,75.3,20.1,37.776783,-122.362123
2023-08-07,West,30.3,6.8,17.5,22.1,54.3,8.6,54.7,82.9,41.7,37.774296,-122.482034
2023-08-07,Central,36.6,8.4,21.2,22.1,54.3,8.6,50.6,90.1,69.5,37.773729,-122.420514
2023-08-07,Harbor,92.8,30.7,57.8,22.1,54.3,8.6,58.1,61.9,25.6,37.741029,-122.389776
2023-08-08,North,86.4,33.6,41.0,22.6,61.5,10.6,71.6,67.2,15.6,37.825685,-122.420864
2023-08-08,South,45.5,13.8,27.1,22.6,61.5,10.6,61.7,80.8,33.8,37.722207,-122.422255
2023-08-08,East,53.0,20.4,14.6,22.6,61.5,10.6,68.3,70.8,22.0,37.768236,-122.362243
2023-08-08,West,39.5,12.4,20.1,22.6,61.5,10.6,61.4,83.1,42.9,37.765959,-122.484615
2023-08-08,Central,31.4,12.2,10.4,22.6,61.5,10.6,59.4,95.4,66.4,37.7712,-122.417452
2023-08-08,Harbor,77.7,27.1,38.3,22.6,61.5,10.6,58.1,70.9,33.4,37.736302,-122.392909
2023-08-09,North,57.3,27.1,33.6,22.6,62.7,6.3,77.0,66.1,15.2,37.813943,-122.423364
2023-08-09,South,53.3,12.4,28.3,22.6,62.7,6.3,61.4,80.6,32.6,37.716016,-122.427288
2023-08-09,East,68.2,23.7,31.3,22.6,62.7,6.3,71.3,74.7,17.8,37.761372,-122.357269
2023-08-09,West,24.5,9.0,9.7,22.6,62.7,6.3,59.3,90.2,45.3,37.77452,-122.478678
2023-08-09,Central,37.2,8.0,19.2,22.6,62.7,6.3,55.0,97.5,62.7,37.771059,-122.419097
2023-08-09,Harbor,65.1,23.0,40.6,22.6,62.7,6.3,57.3,55.7,23.3,37.743144,-122.387305
2023-08-10,North,80.1,33.2,53.3,26.0,42.5,10.6,78.6,68.5,17.3,37.818977,-122.421564
2023-08-10,South,48.1,14.4,26.1,26.0,42.5,10.6,58.0,86.6,35.4,37.725718,-122.426517
2023-08-10,East,90.4,27.8,44.6,26.0,42.5,10.6,68.2,81.9,19.6,37.769025,-122.363171
2023-08-10,West,20.9,10.9,15.7,26.0,42.5,10.6,67.1,86.8,37.4,37.765022,-122.478141
2023-08-10,Central,25.3,7.4,8.7,26.0,42.5,10.6,60.3,94.1,65.3,37.767466,-122.419295
2023-08-10,Harbor,28.4,9.8,6.0,26.0,42.5,10.6,57.9,61.5,34.9,37.732797,-122.394974
2023-08-11,North,88.3,30.8,46.9,24.1,66.2,15.2,75.4,64.0,15.8,37.813575,-122.41644
2023-08-11,South,48.5,16.8,18.9,24.1,66.2,15.2,58.6,87.4,33.5,37.721114,-122.423518
2023-08-11,East,60.8,17.8,34.5,24.1,66.2,15.2,72.7,77.4,16.7,37.768632,-122.357851
2023-08-11,West,35.6,12.0,29.5,24.1,66.2,15.2,56.7,89.9,41.1,37.772619,-122.477167
2023-08-11,Central,22.1,4.3,6.0,24.1,66.2,15.2,53.2,94.4,61.3,37.770388,-122.425906
2023-08-11,Harbor,42.0,11.7,23.1,24.1,66.2,15.2,62.7,57.6,27.4,37.736263,-122.395256
2023-08-12,North,80.1,31.6,41.0,26.5,44.9,0.8,76.7,63.1,15.3,37.824147,-122.418199
2023-08-12,South,34.9,9.7,25.4,26.5,44.9,0.8,54.4,86.4,32.9,37.720566,-122.425544
2023-08-12,East,60.7,19.2,35.1,26.5,44.9,0.8,66.4,78.1,17.8,37.766279,-122.359269
2023-08-12,West,29.2,13.7,15.8,26.5,44.9,0.8,54.5,87.1,43.8,37.763368,-122.484246
2023-08-12,Central,47.9,17.5,18.4,26.5,44.9,0.8,52.6,89.5,61.8,37.765421,-122.416
2023-08-12,Harbor,23.7,6.0,13.9,26.5,44.9,0.8,67.1,65.5,26.9,37.746117,-122.39542
2023-08-13,North,92.9,31.9,55.5,24.2,54.6,8.7,61.7,68.5,13.0,37.824599,-122.420176
2023-08-13,South,68.2,26.1,37.6,24.2,54.6,8.7,61.5,85.6,35.2,37.710831,-122.42393
2023-08-13,East,84.2,26.5,51.6,24.2,54.6,8.7,69.2,72.7,14.0,37.767724,-122.351688
2023-08-13,West,28.8,8.0,11.1,24.2,54.6,8.7,61.5,83.9,42.4,37.775654,-122.477682
2023-08-13,Central,18.1,3.0,15.9,24.2,54.6,8.7,51.1,85.0,59.5,37.765536,-122.424958
2023-08-13,Harbor,19.3,3.6,6.2,24.2,54.6,8.7,57.9,70.6,28.3,37.73933,-122.387963
2023-08-14,North,79.9,37.1,49.3,22.8,55.1,15.7,70.1,68.7,12.0,37.821785,-122.425501
2023-08-14,South,32.2,12.6,23.0,22.8,55.1,15.7,65.3,85.8,34.9,37.72069,-122.422015
2023-08-14,East,72.3,29.1,40.2,22.8,55.1,15.7,70.5,83.2,18.9,37.770303,-122.358063
2023-08-14,West,37.0,10.9,22.6,22.8,55.1,15.7,60.8,93.3,46.0,37.767618,-122.477084
2023-08-14,Central,33.5,16.0,16.1,22.8,55.1,15.7,56.8,91.6,64.1,37.766459,-122.417696
2023-08-14,Harbor,50.9,22.2,28.5,22.8,55.1,15.7,63.1,66.6,27.0,37.74434,-122.385669
2023-08-15,North,83.0,31.0,43.7,27.0,51.1,11.1,81.0,69.6,11.8,37.827531,-122.41961
2023-08-15,South,34.4,9.9,26.7,27.0,51.1,11.1,71.2,86.5,37.3,37.724866,-122.417772
2023-08-15,East,68.1,26.1,41.8,27.0,51.1,11.1,67.7,79.3,22.6,37.769175,-122.361253
2023-08-15,West,46.7,14.9,19.6,27.0,51.1,11.1,66.2,83.0,44.0,37.767559,-122.474893
2023-08-15,Central,42.3,14.5,17.8,27.0,51.1,11.1,54.4,94.6,64.5,37.770436,-122.419153
2023-08-15,Harbor,57.6,20.6,34.5,27.0,51.1,11.1,60.6,74.5,28.3,37.740814,-122.387734
2023-08-16,North,66.6,25.3,29.0,22.3,52.0,14.0,82.9,70.6,15.6,37.813053,-122.42317
2023-08-16,South,67.9,36.9,44.0,22.3,52.0,14.0,67.7,84.4,31.9,37.723981,-122.424405
2023-08-16,East,44.9,12.3,30.0,22.3,52.0,14.0,70.7,76.5,19.0,37.765497,-122.362683
2023-08-16,West,30.3,6.7,14.4,22.3,52.0,14.0,56.1,87.6,45.7,37.764825,-122.481187
2023-08-16,Central,55.6,17.1,33.3,22.3,52.0,14.0,56.5,96.9,64.7,37.768275,-122.419733
2023-08-16,Harbor,46.9,16.6,19.7,22.3,52.0,14.0,70.6,67.8,26.4,37.738797,-122.3909
2023-08-17,North,77.2,23.5,44.1,20.2,37.0,10.0,80.2,70.8,13.7,37.812638,-122.417137
